临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A71572D,0,东高路张杨北路,09:15,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:25,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:50,SHMAAS,,,,,09:15,计划发车,A,终点ETA确认/一致估算,是,4,4,134.0,11/32
,沪A11062A,0,东高路张杨北路,09:24,康恩路康浦路,疑似区间车,原方向在全程40%处后消失；随后反向物理轨迹由seq29推进至seq64，推进35站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,18:01,SHMAAS,物理seq26（站名待映射）,10:16,10:23,折返点按重建物理位置seq26映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±8分钟；反向位置锦绣路花木路 ETA 0分钟参与校验,09:24,计划发车,D,待确认,否,3,0,,—/32
,沪A02316D,1,康恩路康浦路,09:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:36,126分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:21,21:20,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,4,132.8,5/32
,沪A70597D,0,东高路张杨北路,09:30,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,17:50,SHMAAS,,,,,09:30,计划发车,D,证据不足,否,4,0,,—/32
,沪A09172D,1,康恩路康浦路,09:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:52,127分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:31,19:20,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,4,4,138.5,19/32
,沪A95621D,0,东高路张杨北路,09:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:54,129分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:21,17:01,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,4,4,136.5,17/32
,沪A05218D,1,康恩路康浦路,10:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:06,126分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,21:20,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,4,4,134.5,12/32
,沪A73927D,0,东高路张杨北路,10:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:13,133分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:33,21:01,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,4,4,138.8,20/32
,沪A36993D,0,东高路张杨北路,10:10,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:17,127分钟,,,SHMAAS末次终点ETA推算：12:11采样，终点ETA 6分钟,,07:01,21:20,SHMAAS,,,,,10:10,计划发车,B,末次终点ETA兜底,是,4,4,136.0,15/32
,沪A67672D,1,康恩路康浦路,10:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:21,126分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:51,19:31,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,4,4,135.0,13/32
,沪A62880D,0,东高路张杨北路,10:20,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:29,129分钟,,,SHMAAS末次终点ETA推算：12:11采样，终点ETA 18分钟,,07:20,20:51,SHMAAS,,,,,10:20,计划发车,B,末次终点ETA兜底,是,4,4,141.0,25/32
,沪A51682D,1,康恩路康浦路,10:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:35,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:01,21:20,SHMAAS,,,,,10:30,计划发车,A,终点ETA确认/一致估算,是,4,4,133.2,7/32
,沪A72873D,0,东高路张杨北路,10:40,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:47,127分钟,,,12:40采样：该车到重点站康弘路康丽路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数3分钟，约±5分钟,5,07:20,21:20,SHMAAS,,,,,10:40,计划发车,B,同车重点站剩余时间,是,4,4,140.5,23/32
,沪A37823D,1,康恩路康浦路,10:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:52,127分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:40,19:50,SHMAAS,,,,,10:45,计划发车,A,终点ETA确认/一致估算,是,4,4,133.5,9/32
,沪A65668D,0,东高路张杨北路,11:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:12,132分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:31,15:50,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,3,3,139.0,21/32
,沪A66373D,1,康恩路康浦路,11:00,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:00,120分钟,,,SHMAAS末次终点ETA推算：12:51采样，终点ETA 9分钟,,07:20,21:20,SHMAAS,,,,,11:00,计划发车,B,末次终点ETA兜底,是,4,4,128.0,2/32
,沪A55102D,1,康恩路康浦路,11:15,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:18,124分钟,,,SHMAAS末次终点ETA推算：13:10采样，终点ETA 8分钟,,06:40,20:10,SHMAAS,,,,,11:15,计划发车,B,末次终点ETA兜底,是,4,4,132.8,5/32
,沪A62981D,0,东高路张杨北路,11:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:25,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,21:20,SHMAAS,,,,,11:20,计划发车,A,终点ETA确认/一致估算,是,4,3,139.3,22/32
,沪A57051D,1,康恩路康浦路,11:25,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:32,127分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,16:11,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,3,3,133.7,10/32
,沪A62217D,0,东高路张杨北路,11:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:42,122分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,21:20,SHMAAS,,,,,11:40,计划发车,A,终点ETA确认/一致估算,是,4,3,131.0,3/32
,沪A71572D,1,康恩路康浦路,11:50,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:55,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:50,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,4,4,134.0,11/32
,沪A68895D,0,东高路张杨北路,12:05,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:11,126分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,19:01,SHMAAS,,,,,12:05,计划发车,A,终点ETA确认/一致估算,是,4,4,133.2,7/32
,沪A95621D,1,康恩路康浦路,12:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:27,132分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:21,17:01,SHMAAS,,,,,12:15,计划发车,A,终点ETA确认/一致估算,是,4,4,136.5,17/32
,沪A09172D,0,东高路张杨北路,12:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:37,127分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,19:20,SHMAAS,,,,,12:30,计划发车,A,终点ETA确认/一致估算,是,4,4,138.5,19/32
,沪A79307D,1,康恩路康浦路,12:30,东高路张杨北路,疑似区间车,原方向在全程36%处后消失；随后反向物理轨迹由seq38推进至seq56，推进18站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,09:51,20:31,SHMAAS,物理seq24（站名待映射）,13:22,13:31,折返点按重建物理位置seq24映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±9分钟；反向位置物理seq38（站名待映射） ETA 31分钟参与校验,12:30,计划发车,D,待确认,否,1,0,,—/32
,沪A15790A,1,康恩路康浦路,12:40,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:50,130分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,19:20,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,4,4,131.8,4/32
,沪A67672D,0,东高路张杨北路,12:55,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:59,125分钟,,,SHMAAS末次终点ETA推算：14:50采样，终点ETA 9分钟,,06:51,19:31,SHMAAS,,,,,12:55,计划发车,B,末次终点ETA兜底,是,4,4,135.0,13/32
,沪A67057D,1,康恩路康浦路,13:05,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:20,136分钟,,,按该车自身同方向、同类时段历史全程时间中位数136分钟估算，约±5分钟,5,07:10,12:40,SHMAAS,,,,,13:05,计划发车,B,同车历史全程时间,是,2,1,136.0,15/32
,沪A62880D,1,康恩路康浦路,13:10,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:25,135分钟,,,SHMAAS末次终点ETA推算：15:21采样，终点ETA 4分钟,,07:20,20:51,SHMAAS,,,,,13:10,计划发车,B,末次终点ETA兜底,是,4,4,141.0,25/32
,沪A37823D,0,东高路张杨北路,13:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:33,133分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:40,19:50,SHMAAS,,,,,13:20,计划发车,A,终点ETA确认/一致估算,是,4,4,133.5,9/32
,沪A65668D,1,康恩路康浦路,13:40,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:55,135分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:31,15:50,SHMAAS,,,,,13:40,计划发车,A,终点ETA确认/一致估算,是,3,3,139.0,21/32
,沪A55102D,0,东高路张杨北路,13:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:51,126分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:40,20:10,SHMAAS,,,,,13:45,计划发车,A,终点ETA确认/一致估算,是,4,4,132.8,5/32
,沪A57051D,0,东高路张杨北路,14:10,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:16,126分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:11,SHMAAS,,,,,14:10,计划发车,A,终点ETA确认/一致估算,是,3,3,133.7,10/32
,沪A66883D,1,康恩路康浦路,14:10,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:43,154分钟,,,16:40采样：该车到重点站东高路张杨北路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数2分钟，约±5分钟,5,06:01,20:10,SHMAAS,,,,,14:10,计划发车,B,同车重点站剩余时间,是,5,5,147.4,29/32
,沪A71572D,0,东高路张杨北路,14:35,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:52,137分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:50,SHMAAS,,,,,14:35,计划发车,A,终点ETA确认/一致估算,是,4,4,134.0,11/32
,沪A66883D,1,康恩路康浦路,14:40,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:41,121分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,20:10,SHMAAS,,,,,14:40,计划发车,A,终点ETA确认/一致估算,是,5,5,147.4,29/32
,沪A70597D,1,康恩路康浦路,14:40,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,17:50,SHMAAS,,,,,14:40,计划发车,D,证据不足,否,4,0,,—/32
,沪A95621D,0,东高路张杨北路,15:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:11,131分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:21,17:01,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,4,4,136.5,17/32
,沪A73927D,1,康恩路康浦路,15:10,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:22,132分钟,,,SHMAAS末次终点ETA推算：17:11采样，终点ETA 11分钟,,06:33,21:01,SHMAAS,,,,,15:10,计划发车,B,末次终点ETA兜底,是,4,4,138.8,20/32
,沪A15790A,0,东高路张杨北路,15:25,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:41,136分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:01,19:20,SHMAAS,,,,,15:25,计划发车,A,终点ETA确认/一致估算,是,4,4,131.8,4/32
,沪A11062A,0,东高路张杨北路,15:35,康恩路康浦路,疑似区间车,原方向在全程40%处后消失；随后反向物理轨迹由seq28推进至seq62，推进34站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,18:01,SHMAAS,物理seq26（站名待映射）,16:25,16:33,折返点按重建物理位置seq26映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±7分钟；反向位置物理seq28（站名待映射） ETA 0分钟参与校验,15:35,计划发车,D,待确认,否,3,0,,—/32
,沪A36993D,1,康恩路康浦路,15:35,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:48,134分钟,,,SHMAAS末次终点ETA推算：17:40采样，终点ETA 8分钟,,07:01,21:20,SHMAAS,,,,,15:35,计划发车,B,末次终点ETA兜底,是,4,4,136.0,15/32
,沪A67712D,0,东高路张杨北路,15:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:08,143分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:31,SHMAAS,,,,,15:45,计划发车,A,终点ETA确认/一致估算,是,3,3,141.7,27/32
,沪A68375D,0,东高路张杨北路,16:01,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:23,142分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,20:51,SHMAAS,,,,,16:01,计划发车,A,终点ETA确认/一致估算,是,3,3,137.3,18/32
,沪A72873D,1,康恩路康浦路,16:01,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:32,151分钟,,,SHMAAS末次终点ETA推算：18:21采样，终点ETA 11分钟,,07:20,21:20,SHMAAS,,,,,16:01,计划发车,B,末次终点ETA兜底,是,4,4,140.5,23/32
,沪A15330A,1,康恩路康浦路,16:08,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:28,141分钟,,,16:30采样：该车到重点站康沈路秀康路 ETA 7分钟；叠加该车自身同类时段从该站到终点历史中位数111分钟，约±5分钟,5,09:51,21:10,SHMAAS,,,,,16:08,计划发车,B,同车重点站剩余时间,是,1,1,141.0,25/32
,沪A37267D,0,东高路张杨北路,16:15,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:42,147分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,15:41,20:51,SHMAAS,,,,,16:15,计划发车,A,终点ETA确认/一致估算,是,2,2,140.5,23/32
,沪A62981D,1,康恩路康浦路,16:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:45,150分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,21:20,SHMAAS,,,,,16:15,计划发车,A,终点ETA确认/一致估算,是,4,3,139.3,22/32
,沪A62217D,1,康恩路康浦路,16:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:54,145分钟,,,SHMAAS末次终点ETA推算：18:41采样，终点ETA 13分钟,,07:20,21:20,SHMAAS,,,,,16:30,计划发车,B,末次终点ETA兜底,是,4,3,131.0,3/32
,沪A68261D,0,东高路张杨北路,16:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:58,148分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,21:10,SHMAAS,,,,,16:30,计划发车,A,终点ETA确认/一致估算,是,4,4,135.2,14/32
,沪A02316D,0,东高路张杨北路,16:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:06,141分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:21,21:20,SHMAAS,,,,,16:45,计划发车,A,终点ETA确认/一致估算,是,4,4,132.8,5/32
,沪A68895D,1,康恩路康浦路,16:45,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:14,149分钟,,,SHMAAS末次终点ETA推算：19:01采样，终点ETA 13分钟,,06:01,19:01,SHMAAS,,,,,16:45,计划发车,B,末次终点ETA兜底,是,4,4,133.2,7/32
