线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
浦东35路,,沪A02891D,0,东高路张杨北路,08:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:47,147分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,14:21,SHMAAS,,,,,08:20,计划发车,A,终点ETA确认/一致估算,是,2,2,139.5,12/28
浦东35路,,沪A62981D,1,康恩路康浦路,08:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:02,152分钟,,,SHMAAS末次终点ETA推算：10:51采样，终点ETA 11分钟,,06:01,10:51,SHMAAS,,,,,08:30,计划发车,B,末次终点ETA兜底,是,1,1,152.0,26/28
浦东35路,,沪A65668D,0,东高路张杨北路,08:35,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:02,147分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,14:21,SHMAAS,,,,,08:35,计划发车,A,终点ETA确认/一致估算,是,3,3,136.0,8/28
浦东35路,,沪A62217D,1,康恩路康浦路,08:47,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:05,138分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,11:01,SHMAAS,,,,,08:47,计划发车,A,终点ETA确认/一致估算,是,2,2,133.0,4/28
浦东35路,,沪A57051D,0,东高路张杨北路,08:55,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:19,144分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,14:21,SHMAAS,,,,,08:55,计划发车,A,终点ETA确认/一致估算,是,3,3,145.3,21/28
浦东35路,,沪A68261D,1,康恩路康浦路,09:10,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:23,133分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,13:41,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,3,3,135.0,7/28
浦东35路,,沪A66883D,0,东高路张杨北路,09:15,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:34,139分钟,,,SHMAAS末次终点ETA推算：11:31采样，终点ETA 3分钟,,06:01,14:21,SHMAAS,,,,,09:15,计划发车,B,末次终点ETA兜底,是,4,3,147.0,22/28
浦东35路,,沪A11062A,0,东高路张杨北路,09:24,康恩路康浦路,疑似区间车,原方向在全程30%处后消失；随后反向物理轨迹由seq50推进至seq61，推进11站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,11:31,SHMAAS,物理seq20（站名待映射）,11:01,11:06,折返点按重建物理位置seq20映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±5分钟；反向位置物理seq50（站名待映射） ETA 13分钟参与校验,09:24,计划发车,D,待确认,否,2,0,,—/28
浦东35路,,沪A67712D,1,康恩路康浦路,09:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:35,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:20,11:31,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,2,2,143.5,18/28
浦东35路,,沪A71572D,0,东高路张杨北路,09:32,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:45,133分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,14:21,SHMAAS,,,,,09:32,计划发车,A,终点ETA确认/一致估算,是,3,3,139.7,15/28
浦东35路,,沪A02316D,1,康恩路康浦路,09:45,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:50,125分钟,,,SHMAAS末次终点ETA推算：11:41采样，终点ETA 9分钟,,06:31,14:21,SHMAAS,,,,,09:45,计划发车,B,末次终点ETA兜底,是,3,3,131.7,3/28
浦东35路,,沪A70597D,0,东高路张杨北路,09:47,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:55,128分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:20,14:21,SHMAAS,,,,,09:47,计划发车,A,终点ETA确认/一致估算,是,4,4,138.8,11/28
浦东35路,,沪A09172D,1,康恩路康浦路,10:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:11,131分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,12:01,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,2,2,144.0,19/28
浦东35路,,沪A36993D,0,东高路张杨北路,10:05,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:13,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,14:21,SHMAAS,,,,,10:05,计划发车,A,终点ETA确认/一致估算,是,3,3,144.7,20/28
浦东35路,,沪A73927D,0,东高路张杨北路,10:12,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:25,133分钟,,,SHMAAS末次终点ETA推算：12:21采样，终点ETA 4分钟,,07:01,12:21,SHMAAS,,,,,10:12,计划发车,B,末次终点ETA兜底,是,2,2,149.0,24/28
浦东35路,,沪A05218D,1,康恩路康浦路,10:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:25,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,14:21,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,3,3,134.7,6/28
浦东35路,,沪A95621D,0,东高路张杨北路,10:22,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:28,126分钟,,,SHMAAS末次终点ETA推算：12:21采样，终点ETA 7分钟,,07:20,14:21,SHMAAS,,,,,10:22,计划发车,B,末次终点ETA兜底,是,3,3,141.3,16/28
浦东35路,,沪A67672D,1,康恩路康浦路,10:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:42,132分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,12:31,SHMAAS,,,,,10:30,计划发车,A,终点ETA确认/一致估算,是,2,2,139.5,12/28
浦东35路,,沪A72873D,0,东高路张杨北路,10:40,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:51,131分钟,,,SHMAAS末次终点ETA推算：12:31采样，终点ETA 20分钟,,07:20,12:41,SHMAAS,,,,,10:40,计划发车,B,末次终点ETA兜底,是,2,2,148.5,23/28
浦东35路,,沪A51682D,1,康恩路康浦路,10:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:51,126分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:20,14:21,SHMAAS,,,,,10:45,计划发车,A,终点ETA确认/一致估算,是,3,3,137.3,10/28
浦东35路,,沪A37823D,1,康恩路康浦路,11:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:05,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,13:01,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,2,2,134.5,5/28
浦东35路,,沪A62880D,0,东高路张杨北路,11:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:07,127分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:31,14:21,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,3,3,142.3,17/28
浦东35路,,沪A37267D,1,康恩路康浦路,11:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:31,136分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,14:21,SHMAAS,,,,,11:15,计划发车,A,终点ETA确认/一致估算,是,3,3,136.7,9/28
浦东35路,,沪A68375D,0,东高路张杨北路,11:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:25,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,13:21,SHMAAS,,,,,11:20,计划发车,A,终点ETA确认/一致估算,是,2,2,139.5,12/28
浦东35路,,沪A65668D,1,康恩路康浦路,11:25,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:43,138分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,14:21,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,3,3,136.0,8/28
浦东35路,,沪A68261D,0,东高路张杨北路,11:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:48,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,13:41,SHMAAS,,,,,11:40,计划发车,A,终点ETA确认/一致估算,是,3,3,135.0,7/28
浦东35路,,沪A66883D,1,康恩路康浦路,11:50,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:09,139分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,14:21,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,4,3,147.0,22/28
浦东35路,,沪A67057D,0,东高路张杨北路,12:05,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:15,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,14:11,SHMAAS,,,,,12:05,计划发车,A,终点ETA确认/一致估算,是,2,2,149.0,24/28
浦东35路,,沪A70597D,1,康恩路康浦路,12:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:28,133分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:20,14:21,SHMAAS,,,,,12:15,计划发车,A,终点ETA确认/一致估算,是,4,4,138.8,11/28
浦东35路,,沪A02316D,0,东高路张杨北路,12:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:30,120分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,14:21,SHMAAS,,,,,12:30,计划发车,A,终点ETA确认/一致估算,是,3,3,131.7,3/28
浦东35路,,沪A79307D,1,康恩路康浦路,12:30,东高路张杨北路,疑似区间车,原方向在全程31%处后消失；随后反向物理轨迹由seq38推进至seq51，推进13站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,09:41,14:21,SHMAAS,沪南路华夏西路,,,区间折返已由主分类器确认；折返点按重建物理位置seq21映射；现有采样不足以把折返发车时间控制在±10分钟,12:30,计划发车,D,待确认,否,1,0,,—/28
浦东35路,,沪A55102D,1,康恩路康浦路,12:40,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:40,120分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,14:21,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,3,2,121.5,1/28
浦东35路,,沪A05218D,0,东高路张杨北路,12:55,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:59,124分钟,,,14:21采样：该车到重点站沪南路御桥路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数36分钟，约±6分钟,6,06:51,14:21,SHMAAS,,,,,12:55,计划发车,B,同车重点站剩余时间,是,3,3,134.7,6/28
浦东35路,,沪A15790A,1,康恩路康浦路,13:05,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:12,127分钟,,,14:21采样：该车到重点站云山路碧云路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数49分钟，约±8分钟,8,07:11,14:21,SHMAAS,,,,,13:05,计划发车,B,同车重点站剩余时间,是,2,1,127.0,2/28
浦东35路,,沪A51682D,0,东高路张杨北路,13:20,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:21,121分钟,,,14:21采样：该车到重点站浦建路锦绣路 ETA 6分钟；叠加该车自身同类时段从该站到终点历史中位数54分钟，约±7分钟,7,06:20,14:21,SHMAAS,,,,,13:20,计划发车,B,同车重点站剩余时间,是,3,3,137.3,10/28
浦东35路,,沪A95621D,1,康恩路康浦路,13:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:42,133分钟,,,14:21采样：该车到重点站沪南路高科西路 ETA 0分钟；叠加该车自身同类时段从该站到终点历史中位数81分钟，约±15分钟,15,07:20,14:21,SHMAAS,,,,,13:30,计划发车,C,同车重点站剩余时间,是,3,3,141.3,16/28
浦东35路,,沪A37267D,0,东高路张杨北路,13:45,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:53,128分钟,,,14:21采样：该车到重点站金杨路云山路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数91分钟，约±5分钟,5,06:31,14:21,SHMAAS,,,,,13:45,计划发车,B,同车重点站剩余时间,是,3,3,136.7,9/28
浦东35路,,沪A62880D,1,康恩路康浦路,13:55,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:21,146分钟,,,14:21采样：该车到重点站沪南路华夏西路 ETA 12分钟；叠加该车自身同类时段从该站到终点历史中位数108分钟，约±15分钟,15,07:31,14:21,SHMAAS,,,,,13:55,计划发车,C,同车重点站剩余时间,是,3,3,142.3,17/28
浦东35路,,沪A65668D,0,东高路张杨北路,14:10,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:13,123分钟,,,14:21采样：该车到重点站莱阳路东陆路 ETA 3分钟；叠加该车自身同类时段从该站到终点历史中位数109分钟，约±6分钟,6,06:01,14:21,SHMAAS,,,,,14:10,计划发车,B,同车重点站剩余时间,是,3,3,136.0,8/28
浦东35路,,沪A02891D,1,康恩路康浦路,14:20,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,16:31,132分钟,,,14:21采样：该车到重点站川周公路康沈路 ETA 16分钟；叠加该车自身同类时段从该站到终点历史中位数114分钟，约±5分钟,5,06:01,14:21,SHMAAS,,,,,14:20,计划发车,B,同车重点站剩余时间,是,2,2,139.5,12/28
浦东35路,,沪A66883D,0,东高路张杨北路,14:35,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,14:21,SHMAAS,,,,,14:35,计划发车,D,证据不足,否,4,3,147.0,22/28
浦东35路,,沪A57051D,1,康恩路康浦路,14:45,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:04,140分钟,,,按该车自身同方向、同类时段历史全程时间中位数140分钟估算，约±11分钟,11,06:01,14:21,SHMAAS,,,,,14:45,计划发车,C,同车历史全程时间,是,3,3,145.3,21/28
浦东35路,,沪A70597D,0,东高路张杨北路,15:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:10,130分钟,,,按该车自身同方向、同类时段历史全程时间中位数130分钟估算，约±10分钟,10,06:20,14:21,SHMAAS,,,,,15:00,计划发车,B,同车历史全程时间,是,4,4,138.8,11/28
浦东35路,,沪A71572D,1,康恩路康浦路,15:10,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:24,134分钟,,,按该车自身同方向、同类时段历史全程时间中位数134分钟估算，约±10分钟,10,06:01,14:21,SHMAAS,,,,,15:10,计划发车,B,同车历史全程时间,是,3,3,139.7,15/28
浦东35路,,沪A55102D,0,东高路张杨北路,15:25,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:28,123分钟,,,按该车自身同方向、同类时段历史全程时间中位数123分钟估算，约±5分钟,5,06:51,14:21,SHMAAS,,,,,15:25,计划发车,B,同车历史全程时间,是,3,2,121.5,1/28
浦东35路,,沪A36993D,1,康恩路康浦路,15:35,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:52,137分钟,,,按该车自身同方向、同类时段历史全程时间中位数137分钟估算，约±13分钟,13,06:41,14:21,SHMAAS,,,,,15:35,计划发车,C,同车历史全程时间,是,3,3,144.7,20/28
浦东78路,,沪A59117D,0,港城路地铁站,06:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,07:41,91分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,14:20,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,3,3,86.3,5/18
浦东78路,,沪A35172D,0,港城路地铁站,06:25,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:14,109分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,14:20,SHMAAS,,,,,06:25,计划发车,A,终点ETA确认/一致估算,是,5,4,91.5,14/18
浦东78路,,沪A35186D,0,港城路地铁站,06:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:33,113分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:20,14:20,SHMAAS,,,,,06:40,计划发车,A,终点ETA确认/一致估算,是,3,3,94.3,16/18
浦东78路,,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,06:40,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:16,96分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,14:20,SHMAAS,,,,,06:40,计划发车,A,终点ETA确认/一致估算,是,5,5,89.6,13/18
浦东78路,,沪A52736D,0,港城路地铁站,06:40,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:00,06:10,SHMAAS,,,,,06:40,计划发车,D,证据不足,否,1,0,,—/18
浦东78路,,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,06:50,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:21,91分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,10:50,SHMAAS,,,,,06:50,计划发车,A,终点ETA确认/一致估算,是,3,3,87.3,9/18
浦东78路,,沪A56630D,0,港城路地铁站,06:55,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:49,114分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:20,14:20,SHMAAS,,,,,06:55,计划发车,A,终点ETA确认/一致估算,是,5,5,92.0,15/18
浦东78路,,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,07:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:35,95分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,14:20,SHMAAS,,,,,07:00,计划发车,A,终点ETA确认/一致估算,是,5,5,87.4,10/18
浦东78路,,沪A35616D,0,港城路地铁站,07:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:02,112分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,10:30,SHMAAS,,,,,07:10,计划发车,A,终点ETA确认/一致估算,是,2,2,98.5,17/18
浦东78路,,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,07:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:51,96分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:50,11:20,SHMAAS,,,,,07:15,计划发车,A,终点ETA确认/一致估算,是,3,3,87.7,11/18
浦东78路,,沪A58633D,0,港城路地铁站,07:20,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:14,114分钟,,,SHMAAS末次终点ETA推算：08:50采样，终点ETA 24分钟,,06:50,14:20,SHMAAS,,,,,07:20,计划发车,C,末次终点ETA兜底,是,5,4,89.2,12/18
浦东78路,,沪A51173D,0,港城路地铁站,07:30,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:18,109分钟,,,SHMAAS末次终点ETA推算：09:00采样，终点ETA 18分钟,,06:10,14:20,SHMAAS,,,,,07:30,计划发车,B,末次终点ETA兜底,是,4,4,86.5,7/18
浦东78路,,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,07:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:07,97分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,14:20,SHMAAS,,,,,07:30,计划发车,A,终点ETA确认/一致估算,是,5,5,86.4,6/18
浦东78路,,沪A53629D,0,港城路地铁站,07:42,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:14,92分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,14:20,SHMAAS,,,,,07:42,计划发车,A,终点ETA确认/一致估算,是,2,2,84.5,4/18
浦东78路,,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,07:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:21,96分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,14:20,SHMAAS,,,,,07:45,计划发车,A,终点ETA确认/一致估算,是,5,5,82.4,2/18
浦东78路,,沪A66373D,0,港城路地铁站,07:54,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:21,87分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:20,10:50,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,2,2,80.5,1/18
浦东78路,,沪A59117D,1,锦带路迎春路（浦东新区办公中心）,08:03,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:31,88分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,14:20,SHMAAS,,,,,08:03,计划发车,A,终点ETA确认/一致估算,是,3,3,86.3,5/18
浦东78路,,沪A57902D,0,港城路地铁站,08:06,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:33,87分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:00,09:30,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,1,1,87.0,8/18
浦东78路,,沪A35591D,0,港城路地铁站,08:18,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:53,95分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,14:20,SHMAAS,,,,,08:18,计划发车,A,终点ETA确认/一致估算,是,5,5,89.6,13/18
浦东78路,,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,08:21,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:58,97分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,14:20,SHMAAS,,,,,08:21,计划发车,A,终点ETA确认/一致估算,是,5,4,91.5,14/18
浦东78路,,沪A36809D,0,港城路地铁站,08:30,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:56,86分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,10:50,SHMAAS,,,,,08:30,计划发车,A,终点ETA确认/一致估算,是,3,3,87.3,9/18
浦东78路,,沪A36930D,1,锦带路迎春路（浦东新区办公中心）,08:34,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:58,84分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:30,09:53,SHMAAS,,,,,08:34,计划发车,A,终点ETA确认/一致估算,是,1,1,84.0,3/18
浦东78路,,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,08:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:11,86分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:20,14:20,SHMAAS,,,,,08:45,计划发车,A,终点ETA确认/一致估算,是,3,3,94.3,16/18
浦东78路,,沪A55207D,0,港城路地铁站,08:45,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:12,87分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,14:20,SHMAAS,,,,,08:45,计划发车,A,终点ETA确认/一致估算,是,5,5,87.4,10/18
浦东78路,,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,08:57,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:19,83分钟,,,SHMAAS末次终点ETA推算：10:10采样，终点ETA 9分钟,,06:20,14:20,SHMAAS,,,,,08:57,计划发车,B,末次终点ETA兜底,是,5,5,92.0,15/18
浦东78路,,沪A56123D,0,港城路地铁站,09:05,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:32,87分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,11:20,SHMAAS,,,,,09:05,计划发车,A,终点ETA确认/一致估算,是,3,3,87.7,11/18
浦东78路,,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,09:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:35,85分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,10:30,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,2,2,98.5,17/18
浦东78路,,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,09:20,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:39,80分钟,,,SHMAAS末次终点ETA推算：10:30采样，终点ETA 9分钟,,06:50,14:20,SHMAAS,,,,,09:20,计划发车,B,末次终点ETA兜底,是,5,4,89.2,12/18
浦东78路,,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,09:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:51,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:10,14:20,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,4,86.5,7/18
浦东78路,,沪A57022D,0,港城路地铁站,09:30,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:52,82分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,14:20,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,5,5,86.4,6/18
浦东78路,,沪A66373D,1,锦带路迎春路（浦东新区办公中心）,09:45,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:58,74分钟,,,SHMAAS末次终点ETA推算：10:50采样，终点ETA 8分钟,,06:20,10:50,SHMAAS,,,,,09:45,计划发车,B,末次终点ETA兜底,是,2,2,80.5,1/18
浦东78路,,沪A55150D,0,港城路地铁站,09:55,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:13,78分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,14:20,SHMAAS,,,,,09:55,计划发车,A,终点ETA确认/一致估算,是,5,5,82.4,2/18
浦东78路,,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,10:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:31,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,14:20,SHMAAS,,,,,10:10,计划发车,A,终点ETA确认/一致估算,是,5,5,89.6,13/18
浦东78路,,沪A35172D,0,港城路地铁站,10:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:38,78分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,14:20,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,5,4,91.5,14/18
