线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
182路,,沪A66513D,0,川沙客运站,19:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:41,71分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,21:21,SHMAAS,,,,,19:30,计划发车,A,终点ETA确认/一致估算,是,8,7,78.7,4/14
182路,,沪A67353D,1,金杨路金口路,19:30,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:50,80分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:42,SHMAAS,,,,,19:30,计划发车,A,终点ETA确认/一致估算,是,7,7,81.9,10/14
182路,,沪A32298D,1,金杨路金口路,19:50,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:05,75分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,21:02,SHMAAS,,,,,19:50,计划发车,A,终点ETA确认/一致估算,是,8,8,80.6,8/14
182路,,沪A35717D,0,川沙客运站,19:55,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:08,73分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:11,21:21,SHMAAS,,,,,19:55,计划发车,A,终点ETA确认/一致估算,是,8,7,84.3,11/14
182路,,沪A68397D,1,金杨路金口路,20:10,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:23,73分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,21:21,SHMAAS,,,,,20:10,计划发车,A,终点ETA确认/一致估算,是,8,8,80.5,6/14
182路,,沪A68870D,1,金杨路金口路,20:30,川沙客运站,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:42,72分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:12,21:21,SHMAAS,,,,,20:30,计划发车,A,终点ETA确认/一致估算,是,8,7,75.0,1/14
182路,,沪A66513D,1,金杨路金口路,20:50,川沙客运站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:41,21:21,SHMAAS,,,,,20:50,计划发车,D,待确认,否,8,7,78.7,4/14
182路,,沪A35717D,1,金杨路金口路,21:15,川沙客运站,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:11,21:21,SHMAAS,,,,,21:15,计划发车,D,待确认,否,8,7,84.3,11/14
浦东35路,,沪A65668D,1,康恩路康浦路,06:10,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:32,142分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:31,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,4,4,141.5,18/29
浦东35路,,沪A68375D,0,东高路张杨北路,06:10,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:18,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,21:21,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,4,3,140.0,14/29
浦东35路,,沪A62217D,0,东高路张杨北路,06:26,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:39,133分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,19:21,SHMAAS,,,,,06:26,计划发车,A,终点ETA确认/一致估算,是,4,2,128.5,2/29
浦东35路,,沪A36993D,1,康恩路康浦路,06:31,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,16:21,SHMAAS,,,,,06:31,计划发车,D,待确认,否,4,2,139.0,11/29
浦东35路,,沪A11062A,0,东高路张杨北路,06:36,康恩路康浦路,疑似区间车,原方向在全程43%处后消失；随后反向物理轨迹由seq29推进至seq59，推进30站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,11:41,SHMAAS,物理seq28（站名待映射）,07:42,07:51,折返点按重建物理位置seq28映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±10分钟；反向位置锦绣路花木路 ETA 0分钟参与校验,06:36,计划发车,D,待确认,否,2,0,,—/29
浦东35路,,沪A68261D,0,东高路张杨北路,06:41,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:15,154分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,21:21,SHMAAS,,,,,06:41,计划发车,A,终点ETA确认/一致估算,是,4,3,147.3,25/29
浦东35路,,沪A66883D,1,康恩路康浦路,06:42,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,20:51,SHMAAS,,,,,06:42,计划发车,D,待确认,否,4,3,146.3,23/29
浦东35路,,沪A62981D,0,东高路张杨北路,06:54,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:25,151分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,19:41,SHMAAS,,,,,06:54,计划发车,A,终点ETA确认/一致估算,是,4,4,142.0,19/29
浦东35路,,沪A71572D,1,康恩路康浦路,06:54,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:11,17:01,SHMAAS,,,,,06:54,计划发车,D,待确认,否,4,3,134.7,7/29
浦东35路,,沪A15790A,0,东高路张杨北路,07:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:34,148分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,21:21,SHMAAS,,,,,07:06,计划发车,A,终点ETA确认/一致估算,是,4,3,144.3,21/29
浦东35路,,沪A57051D,1,康恩路康浦路,07:06,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:40,21:21,SHMAAS,,,,,07:06,计划发车,D,待确认,否,4,3,136.7,8/29
浦东35路,,沪A09172D,0,东高路张杨北路,07:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:49,151分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,20:01,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,4,4,140.0,14/29
浦东35路,,沪A95621D,1,康恩路康浦路,07:18,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:09,171分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,21:21,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,4,3,147.0,24/29
浦东35路,,沪A02891D,1,康恩路康浦路,07:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:16,166分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:01,21:11,SHMAAS,,,,,07:30,计划发车,A,终点ETA确认/一致估算,是,4,4,144.5,22/29
浦东35路,,沪A05218D,0,东高路张杨北路,07:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:56,146分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:01,21:21,SHMAAS,,,,,07:30,计划发车,A,终点ETA确认/一致估算,是,4,3,140.7,17/29
浦东35路,,沪A67672D,0,东高路张杨北路,07:42,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:31,12:51,SHMAAS,,,,,07:42,计划发车,D,待确认,否,2,1,130.0,3/29
浦东35路,,沪A73927D,1,康恩路康浦路,07:42,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:30,168分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:11,13:01,SHMAAS,,,,,07:42,计划发车,A,终点ETA确认/一致估算,是,2,2,150.5,26/29
浦东35路,,沪A51682D,0,东高路张杨北路,07:54,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:20,18:11,SHMAAS,,,,,07:54,计划发车,D,待确认,否,3,1,125.0,1/29
浦东35路,,沪A90275D,1,康恩路康浦路,07:54,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:20,16:01,SHMAAS,,,,,07:54,计划发车,D,待确认,否,3,2,131.0,5/29
浦东35路,,沪A02316D,1,康恩路康浦路,08:06,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,20:41,SHMAAS,,,,,08:06,计划发车,D,待确认,否,3,1,130.0,3/29
浦东35路,,沪A37823D,0,东高路张杨北路,08:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:33,147分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,20:31,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,4,4,138.8,10/29
浦东35路,,沪A62880D,0,东高路张杨北路,08:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:44,146分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,19:48,SHMAAS,,,,,08:18,计划发车,A,终点ETA确认/一致估算,是,3,3,144.0,20/29
浦东35路,,沪A67057D,1,康恩路康浦路,08:20,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:47,147分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,21:21,SHMAAS,,,,,08:20,计划发车,A,终点ETA确认/一致估算,是,5,2,139.5,13/29
浦东35路,,沪A72873D,0,东高路张杨北路,08:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:57,147分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,21:21,SHMAAS,,,,,08:30,计划发车,A,终点ETA确认/一致估算,是,4,2,139.0,11/29
浦东35路,,沪A67712D,1,康恩路康浦路,08:36,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:02,146分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,21:11,SHMAAS,,,,,08:36,计划发车,A,终点ETA确认/一致估算,是,3,2,138.0,9/29
浦东35路,,沪A65668D,0,东高路张杨北路,08:50,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:03,133分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,20:31,SHMAAS,,,,,08:50,计划发车,A,终点ETA确认/一致估算,是,4,4,141.5,18/29
浦东35路,,沪A68375D,1,康恩路康浦路,08:54,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:12,138分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,21:21,SHMAAS,,,,,08:54,计划发车,A,终点ETA确认/一致估算,是,4,3,140.0,14/29
浦东35路,,沪A36993D,0,东高路张杨北路,09:10,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:33,143分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:21,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,4,2,139.0,11/29
浦东35路,,沪A62217D,1,康恩路康浦路,09:12,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,19:21,SHMAAS,,,,,09:12,计划发车,D,待确认,否,4,2,128.5,2/29
浦东35路,,沪A11062A,0,东高路张杨北路,09:24,康恩路康浦路,疑似区间车,原方向在全程40%处后消失；随后反向物理轨迹由seq28推进至seq63，推进35站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,11:41,SHMAAS,物理seq26（站名待映射）,10:17,10:24,折返点按重建物理位置seq26映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±7分钟；反向位置物理seq28（站名待映射） ETA 0分钟参与校验,09:24,计划发车,D,待确认,否,2,0,,—/29
浦东35路,,沪A66883D,0,东高路张杨北路,09:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:47,137分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:51,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,3,146.3,23/29
浦东35路,,沪A68261D,1,康恩路康浦路,09:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:39,129分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,21:21,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,3,147.3,25/29
浦东35路,,沪A62981D,1,康恩路康浦路,09:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:59,134分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,19:41,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,4,4,142.0,19/29
浦东35路,,沪A71572D,0,东高路张杨北路,09:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:55,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:11,17:01,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,4,3,134.7,7/29
浦东35路,,沪A15790A,1,康恩路康浦路,10:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:11,131分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:40,21:21,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,4,3,144.3,21/29
浦东35路,,沪A57051D,0,东高路张杨北路,10:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:09,129分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:40,21:21,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,4,3,136.7,8/29
浦东35路,,沪A09172D,1,康恩路康浦路,10:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:29,134分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,20:01,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,4,4,140.0,14/29
浦东35路,,沪A95621D,0,东高路张杨北路,10:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:27,127分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,21:21,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,4,3,147.0,24/29
浦东35路,,沪A05218D,1,康恩路康浦路,10:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:40,130分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,21:21,SHMAAS,,,,,10:30,计划发车,A,终点ETA确认/一致估算,是,4,3,140.7,17/29
浦东35路,,沪A02891D,0,东高路张杨北路,10:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:49,129分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:01,21:11,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,4,4,144.5,22/29
浦东35路,,沪A67672D,1,康恩路康浦路,10:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:55,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,12:51,SHMAAS,,,,,10:45,计划发车,A,终点ETA确认/一致估算,是,2,1,130.0,3/29
浦东35路,,沪A51682D,1,康恩路康浦路,11:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:05,125分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,18:11,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,3,1,125.0,1/29
浦东35路,,沪A73927D,0,东高路张杨北路,11:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:13,133分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:11,13:01,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,2,2,150.5,26/29
浦东35路,,沪A37823D,1,康恩路康浦路,11:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:24,129分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,20:31,SHMAAS,,,,,11:15,计划发车,A,终点ETA确认/一致估算,是,4,4,138.8,10/29
浦东35路,,沪A72873D,1,康恩路康浦路,11:25,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:36,131分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,21:21,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,4,2,139.0,11/29
浦东35路,,沪A90275D,0,东高路张杨北路,11:25,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:33,128分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,16:01,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,3,2,131.0,5/29
浦东35路,,沪A36993D,1,康恩路康浦路,11:50,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:05,135分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:21,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,4,2,139.0,11/29
浦东35路,,沪A67057D,0,东高路张杨北路,11:50,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:02,132分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:51,21:21,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,5,2,139.5,13/29
浦东35路,,沪A71572D,1,康恩路康浦路,12:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:25,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:11,17:01,SHMAAS,,,,,12:15,计划发车,A,终点ETA确认/一致估算,是,4,3,134.7,7/29
浦东35路,,沪A62217D,0,东高路张杨北路,12:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:22,124分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,19:21,SHMAAS,,,,,12:18,计划发车,A,终点ETA确认/一致估算,是,4,2,128.5,2/29
浦东35路,,沪A79307D,1,康恩路康浦路,12:30,东高路张杨北路,疑似区间车,原方向在全程36%处后消失；随后反向物理轨迹由seq38推进至seq62，推进24站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,10:01,20:51,SHMAAS,物理seq24（站名待映射）,13:24,13:32,折返点按重建物理位置seq24映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±9分钟；反向位置物理seq38（站名待映射） ETA 8分钟参与校验,12:30,计划发车,D,待确认,否,1,0,,—/29
浦东35路,,沪A37267D,1,康恩路康浦路,12:40,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:45,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,19:11,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,3,2,131.0,5/29
浦东35路,,沪A62981D,0,东高路张杨北路,12:46,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:59,133分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,19:41,SHMAAS,,,,,12:46,计划发车,A,终点ETA确认/一致估算,是,4,4,142.0,19/29
浦东35路,,沪A55102D,1,康恩路康浦路,13:05,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:15,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:31,20:41,SHMAAS,,,,,13:05,计划发车,A,终点ETA确认/一致估算,是,3,2,140.0,14/29
浦东35路,,沪A09172D,0,东高路张杨北路,13:14,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:23,129分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,20:01,SHMAAS,,,,,13:14,计划发车,A,终点ETA确认/一致估算,是,4,4,140.0,14/29
浦东35路,,沪A02891D,1,康恩路康浦路,13:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:46,136分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:01,21:11,SHMAAS,,,,,13:30,计划发车,A,终点ETA确认/一致估算,是,4,4,144.5,22/29
浦东35路,,沪A37823D,0,东高路张杨北路,13:42,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:53,131分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,20:31,SHMAAS,,,,,13:42,计划发车,A,终点ETA确认/一致估算,是,4,4,138.8,10/29
浦东35路,,沪A90275D,1,康恩路康浦路,13:55,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:09,134分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:20,16:01,SHMAAS,,,,,13:55,计划发车,A,终点ETA确认/一致估算,是,3,2,131.0,5/29
浦东35路,,沪A36993D,0,东高路张杨北路,14:10,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,16:21,SHMAAS,,,,,14:10,计划发车,D,待确认,否,4,2,139.0,11/29
浦东35路,,沪A72873D,0,东高路张杨北路,14:10,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,21:21,SHMAAS,,,,,14:10,计划发车,D,待确认,否,4,2,139.0,11/29
浦东35路,,沪A62880D,1,康恩路康浦路,14:20,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:37,137分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,19:48,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,3,3,144.0,20/29
浦东35路,,沪A71572D,0,东高路张杨北路,14:38,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:02,144分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:11,17:01,SHMAAS,,,,,14:38,计划发车,A,终点ETA确认/一致估算,是,4,3,134.7,7/29
浦东35路,,沪A65668D,1,康恩路康浦路,14:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:02,137分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,20:31,SHMAAS,,,,,14:45,计划发车,A,终点ETA确认/一致估算,是,4,4,141.5,18/29
浦东35路,,沪A37267D,0,东高路张杨北路,15:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:23,137分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,19:11,SHMAAS,,,,,15:06,计划发车,A,终点ETA确认/一致估算,是,3,2,131.0,5/29
浦东35路,,沪A66883D,1,康恩路康浦路,15:10,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:36,146分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,20:51,SHMAAS,,,,,15:10,计划发车,A,终点ETA确认/一致估算,是,4,3,146.3,23/29
浦东35路,,沪A02316D,0,东高路张杨北路,15:30,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,20:41,SHMAAS,,,,,15:30,计划发车,D,待确认,否,3,1,130.0,3/29
浦东35路,,沪A51682D,0,东高路张杨北路,15:35,康恩路康浦路,疑似区间车,原方向在全程46%处后消失；随后反向物理轨迹由seq29推进至seq63，推进34站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:20,18:11,SHMAAS,物理seq30（站名待映射）,16:36,16:43,折返点按重建物理位置seq30映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±7分钟；反向位置锦绣路花木路 ETA 0分钟参与校验,15:35,计划发车,D,待确认,否,3,1,125.0,1/29
浦东35路,,沪A57051D,1,康恩路康浦路,15:35,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:04,149分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,21:21,SHMAAS,,,,,15:35,计划发车,A,终点ETA确认/一致估算,是,4,3,136.7,8/29
浦东35路,,沪A67712D,0,东高路张杨北路,15:55,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,21:11,SHMAAS,,,,,15:55,计划发车,D,待确认,否,3,2,138.0,9/29
浦东35路,,沪A95621D,1,康恩路康浦路,16:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:23,143分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,21:21,SHMAAS,,,,,16:00,计划发车,A,终点ETA确认/一致估算,是,4,3,147.0,24/29
浦东35路,,沪A15330A,1,康恩路康浦路,16:08,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,09:31,21:21,SHMAAS,,,,,16:08,计划发车,D,待确认,否,1,0,,—/29
浦东35路,,沪A55102D,0,东高路张杨北路,16:15,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,18:45,150分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:31,20:41,SHMAAS,,,,,16:15,计划发车,A,终点ETA确认/一致估算,是,3,2,140.0,14/29
浦东35路,,沪A67057D,1,康恩路康浦路,16:25,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:51,21:21,SHMAAS,,,,,16:25,计划发车,D,待确认,否,5,2,139.5,13/29
浦东35路,,沪A68375D,0,东高路张杨北路,16:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:04,154分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,21:21,SHMAAS,,,,,16:30,计划发车,A,终点ETA确认/一致估算,是,4,3,140.0,14/29
浦东35路,,沪A68261D,0,东高路张杨北路,16:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:24,159分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,21:21,SHMAAS,,,,,16:45,计划发车,A,终点ETA确认/一致估算,是,4,3,147.3,25/29
浦东35路,,沪A62217D,1,康恩路康浦路,16:50,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,19:21,SHMAAS,,,,,16:50,计划发车,D,待确认,否,4,2,128.5,2/29
