临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,17:50,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:28,98分钟,,,SHMAAS末次终点ETA推算：19:20采样，终点ETA 8分钟,,06:30,19:20,SHMAAS,,,,,17:50,计划发车,B,末次终点ETA兜底,是,7,7,88.0,6/17
,沪A57022D,0,港城路地铁站,17:50,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:30,100分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,20:50,SHMAAS,,,,,17:50,计划发车,A,终点ETA确认/一致估算,是,6,5,90.6,9/17
,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,18:10,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:37,88分钟,,,SHMAAS末次终点ETA推算：19:30采样，终点ETA 7分钟,,06:30,19:30,SHMAAS,,,,,18:10,计划发车,B,末次终点ETA兜底,是,7,7,88.4,7/17
,沪A56630D,0,港城路地铁站,18:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:49,99分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,19:30,SHMAAS,,,,,18:10,计划发车,A,终点ETA确认/一致估算,是,7,6,96.0,16/17
,沪A36809D,0,港城路地铁站,18:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:54,90分钟,,,SHMAAS末次终点ETA推算：19:30采样，终点ETA 24分钟,,06:00,20:50,SHMAAS,,,,,18:25,计划发车,C,末次终点ETA兜底,是,6,6,94.8,14/17
,沪A57902D,1,锦带路迎春路（浦东新区办公中心）,18:35,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:01,86分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:20,20:00,SHMAAS,,,,,18:35,计划发车,A,终点ETA确认/一致估算,是,4,4,93.0,13/17
,沪A66391D,0,港城路地铁站,18:40,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:56,76分钟,,,SHMAAS末次终点ETA推算：19:50采样，终点ETA 6分钟,,07:00,19:50,SHMAAS,,,,,18:40,计划发车,B,末次终点ETA兜底,是,7,7,83.4,2/17
,沪A53629D,1,锦带路迎春路（浦东新区办公中心）,19:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:20,80分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:00,20:11,SHMAAS,,,,,19:00,计划发车,A,终点ETA确认/一致估算,是,4,4,87.5,4/17
,沪A55207D,0,港城路地铁站,19:05,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:34,89分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:20,20:50,SHMAAS,,,,,19:05,计划发车,A,终点ETA确认/一致估算,是,6,5,97.8,17/17
,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,19:25,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:49,84分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,20:40,SHMAAS,,,,,19:25,计划发车,A,终点ETA确认/一致估算,是,7,7,87.9,5/17
,沪A58633D,0,港城路地铁站,19:30,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:57,87分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:50,20:50,SHMAAS,,,,,19:30,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,19:50,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:14,84分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,20:50,SHMAAS,,,,,19:50,计划发车,A,终点ETA确认/一致估算,是,6,5,90.6,9/17
,沪A35186D,0,港城路地铁站,19:58,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:25,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:20,20:50,SHMAAS,,,,,19:58,计划发车,A,终点ETA确认/一致估算,是,6,6,92.5,10/17
,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,20:15,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,21:49,94分钟,,,20:50采样：该车到重点站金高路源华路 ETA 6分钟；叠加该车自身同类时段从该站到终点历史中位数53分钟，约±11分钟,11,06:00,20:50,SHMAAS,,,,,20:15,计划发车,C,同车重点站剩余时间,是,6,6,94.8,14/17
,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,20:40,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:20,20:50,SHMAAS,,,,,20:40,计划发车,D,证据不足,否,6,5,97.8,17/17
,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,21:10,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:40,90分钟,,,按该车自身同方向、同类时段历史全程时间中位数90分钟估算，约±13分钟,13,06:50,20:50,SHMAAS,,,,,21:10,计划发车,C,同车历史全程时间,是,6,6,92.5,10/17
,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,21:40,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,23:04,84分钟,,,按该车自身同方向、同类时段历史全程时间中位数84分钟估算，约±5分钟,5,06:20,20:50,SHMAAS,,,,,21:40,计划发车,B,同车历史全程时间,是,6,6,92.5,10/17
