临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A67057D,1,康恩路康浦路,07:12,东高路张杨北路,疑似区间车,原方向在全程34%处后消失；随后反向物理轨迹由seq41推进至seq60，推进19站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:10,17:31,SHMAAS,物理seq23（站名待映射）,08:38,,区间折返已由主分类器确认；折返点按重建物理位置seq23映射；现有采样不足以把折返发车时间控制在±10分钟,07:12,计划发车,D,待确认,否,4,3,141.0,10/30
,沪A72873D,1,康恩路康浦路,07:18,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:13,175分钟,,,同车下一次反向发车10:19，减去该车自身同类时段历史终点停站中位数6分钟，约±12分钟,12,06:50,16:40,SHMAAS,,,,,07:18,计划发车,C,同车反向发车反推,是,3,3,148.7,22/30
,沪A67712D,1,康恩路康浦路,07:24,东高路张杨北路,疑似区间车,原方向在全程34%处后消失；随后反向物理轨迹由seq37推进至seq59，推进22站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:10,10:01,SHMAAS,物理seq23（站名待映射）,08:55,09:03,折返点按重建物理位置seq23映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±7分钟；反向位置浦建路锦绣路 ETA 10分钟参与校验,07:24,计划发车,D,待确认,否,1,0,,—/30
,沪A37823D,0,东高路张杨北路,07:25,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:51,146分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:50,17:31,SHMAAS,,,,,07:25,计划发车,A,终点ETA确认/一致估算,是,3,3,141.3,13/30
,沪A52272D,1,康恩路康浦路,07:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:15,165分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:01,15:40,SHMAAS,,,,,07:30,计划发车,A,终点ETA确认/一致估算,是,3,3,143.3,19/30
,沪A37267D,0,东高路张杨北路,07:41,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:05,144分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,17:31,SHMAAS,,,,,07:41,计划发车,A,终点ETA确认/一致估算,是,4,3,132.7,2/30
,沪A65668D,1,康恩路康浦路,07:42,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:37,175分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,17:31,SHMAAS,,,,,07:42,计划发车,A,终点ETA确认/一致估算,是,3,3,153.0,25/30
,沪A55102D,0,东高路张杨北路,07:54,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:15,141分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:12,17:31,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,3,2,133.0,3/30
,沪A57051D,1,康恩路康浦路,07:54,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:41,167分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:31,16:10,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,3,3,143.0,17/30
,沪A15790A,0,东高路张杨北路,08:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:32,146分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:31,15:51,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,3,3,134.7,5/30
,沪A62981D,1,康恩路康浦路,08:06,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:41,155分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,17:31,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,2,2,152.0,24/30
,沪A68375D,1,康恩路康浦路,08:18,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:49,151分钟,,,10:31采样：该车到重点站东波路莱阳路 ETA 0分钟；叠加该车自身同类时段从该站到终点历史中位数18分钟，约±5分钟,5,06:50,17:31,SHMAAS,,,,,08:18,计划发车,B,同车重点站剩余时间,是,3,3,140.0,8/30
,沪A90275D,0,东高路张杨北路,08:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:44,144分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:31,SHMAAS,,,,,08:20,计划发车,A,终点ETA确认/一致估算,是,3,3,141.7,14/30
,沪A62217D,1,康恩路康浦路,08:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:54,144分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:31,SHMAAS,,,,,08:30,计划发车,A,终点ETA确认/一致估算,是,2,2,144.0,20/30
,沪A66883D,0,东高路张杨北路,08:35,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:03,148分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:31,SHMAAS,,,,,08:35,计划发车,A,终点ETA确认/一致估算,是,3,3,142.3,16/30
,沪A68261D,1,康恩路康浦路,08:45,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:59,135分钟,,,SHMAAS末次终点ETA推算：10:50采样，终点ETA 9分钟,,07:10,17:31,SHMAAS,,,,,08:45,计划发车,B,末次终点ETA兜底,是,3,3,133.7,4/30
,沪A71572D,0,东高路张杨北路,08:55,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:06,131分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:31,SHMAAS,,,,,08:55,计划发车,A,终点ETA确认/一致估算,是,4,3,140.0,8/30
,沪A68895D,1,康恩路康浦路,09:02,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:08,126分钟,,,SHMAAS末次终点ETA推算：11:01采样，终点ETA 7分钟,,06:01,17:31,SHMAAS,,,,,09:02,计划发车,B,末次终点ETA兜底,是,3,3,135.7,6/30
,沪A70597D,0,东高路张杨北路,09:15,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:27,132分钟,,,SHMAAS末次终点ETA推算：11:11采样，终点ETA 16分钟,,06:01,17:01,SHMAAS,,,,,09:15,计划发车,B,末次终点ETA兜底,是,4,4,141.2,12/30
,沪A02316D,1,康恩路康浦路,09:20,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:24,124分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:31,SHMAAS,,,,,09:20,计划发车,A,终点ETA确认/一致估算,是,4,4,129.0,1/30
,沪A11062A,0,东高路张杨北路,09:24,康恩路康浦路,疑似区间车,原方向在全程41%处后消失；随后反向物理轨迹由seq28推进至seq63，推进35站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,08:50,17:31,SHMAAS,物理seq27（站名待映射）,10:13,10:22,折返点按重建物理位置seq27映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±9分钟；反向位置物理seq28（站名待映射） ETA 1分钟参与校验,09:24,计划发车,D,待确认,否,2,0,,—/30
,沪A72305D,0,东高路张杨北路,09:24,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,08:40,SHMAAS,,,,,09:24,计划发车,D,证据不足,否,2,0,,—/30
,沪A95621D,0,东高路张杨北路,09:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:38,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:31,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,3,141.0,10/30
,沪A09172D,1,康恩路康浦路,09:40,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:50,130分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:20,17:31,SHMAAS,,,,,09:40,计划发车,A,终点ETA确认/一致估算,是,3,3,151.0,23/30
,沪A73927D,0,东高路张杨北路,09:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:00,135分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:20,17:31,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,4,4,146.5,21/30
,沪A05218D,1,康恩路康浦路,10:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:05,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,17:31,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,4,4,143.0,17/30
,沪A36993D,0,东高路张杨北路,10:02,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:04,122分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:41,17:31,SHMAAS,,,,,10:02,计划发车,A,终点ETA确认/一致估算,是,3,3,142.0,15/30
,沪A51682D,1,康恩路康浦路,10:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:26,131分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:41,17:31,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,4,3,135.7,6/30
,沪A72873D,0,东高路张杨北路,10:19,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:27,128分钟,,,10:31采样：该车到重点站莱阳路东陆路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数112分钟，约±5分钟,5,06:50,16:40,SHMAAS,,,,,10:19,计划发车,B,同车重点站剩余时间,是,3,3,148.7,22/30
,沪A37823D,1,康恩路康浦路,10:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:32,122分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:50,17:31,SHMAAS,,,,,10:30,计划发车,A,终点ETA确认/一致估算,是,3,3,141.3,13/30
,沪A52272D,0,东高路张杨北路,10:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:38,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,15:40,SHMAAS,,,,,10:30,计划发车,A,终点ETA确认/一致估算,是,3,3,143.3,19/30
,沪A65668D,0,东高路张杨北路,10:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:52,132分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,17:31,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,3,3,153.0,25/30
,沪A37267D,1,康恩路康浦路,10:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:51,126分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:31,17:31,SHMAAS,,,,,10:45,计划发车,A,终点ETA确认/一致估算,是,4,3,132.7,2/30
,沪A55102D,1,康恩路康浦路,11:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:05,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:12,17:31,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,3,2,133.0,3/30
,沪A57051D,0,东高路张杨北路,11:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:05,126分钟,,,SHMAAS末次终点ETA推算：12:50采样，终点ETA 15分钟,,07:31,16:10,SHMAAS,,,,,11:00,计划发车,B,末次终点ETA兜底,是,3,3,143.0,17/30
,沪A68375D,0,东高路张杨北路,11:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:24,124分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,17:31,SHMAAS,,,,,11:20,计划发车,A,终点ETA确认/一致估算,是,3,3,140.0,8/30
,沪A15790A,1,康恩路康浦路,11:25,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:35,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,15:51,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,3,3,134.7,5/30
,沪A68261D,0,东高路张杨北路,11:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:42,122分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:10,17:31,SHMAAS,,,,,11:40,计划发车,A,终点ETA确认/一致估算,是,3,3,133.7,4/30
,沪A66883D,1,康恩路康浦路,11:50,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:07,137分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,16:31,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,3,3,142.3,16/30
,沪A02316D,0,东高路张杨北路,12:05,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:06,122分钟,,,SHMAAS末次终点ETA推算：13:50采样，终点ETA 16分钟,,06:01,17:31,SHMAAS,,,,,12:05,计划发车,B,末次终点ETA兜底,是,4,4,129.0,1/30
,沪A70597D,1,康恩路康浦路,12:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:22,127分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:01,SHMAAS,,,,,12:15,计划发车,A,终点ETA确认/一致估算,是,4,4,141.2,12/30
,沪A05218D,0,东高路张杨北路,12:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:35,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,17:31,SHMAAS,,,,,12:30,计划发车,A,终点ETA确认/一致估算,是,4,4,143.0,17/30
,沪A79307D,1,康恩路康浦路,12:30,东高路张杨北路,疑似区间车,原方向在全程36%处后消失；随后反向物理轨迹由seq38推进至seq58，推进20站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,10:11,14:31,SHMAAS,物理seq24（站名待映射）,13:24,13:32,折返点按重建物理位置seq24映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±8分钟；反向位置物理seq38（站名待映射） ETA 7分钟参与校验,12:30,计划发车,D,待确认,否,1,0,,—/30
,沪A73927D,1,康恩路康浦路,12:40,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:49,129分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:20,17:31,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,4,4,146.5,21/30
,沪A51682D,0,东高路张杨北路,12:55,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:59,124分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,17:31,SHMAAS,,,,,12:55,计划发车,A,终点ETA确认/一致估算,是,4,3,135.7,6/30
,沪A67057D,1,康恩路康浦路,13:05,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:22,137分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:10,17:31,SHMAAS,,,,,13:05,计划发车,A,终点ETA确认/一致估算,是,4,3,141.0,10/30
,沪A37267D,0,东高路张杨北路,13:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:28,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,17:31,SHMAAS,,,,,13:20,计划发车,A,终点ETA确认/一致估算,是,4,3,132.7,2/30
,沪A52272D,1,康恩路康浦路,13:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:47,137分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:01,15:40,SHMAAS,,,,,13:30,计划发车,A,终点ETA确认/一致估算,是,3,3,143.3,19/30
,沪A15790A,0,东高路张杨北路,13:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:53,128分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,15:51,SHMAAS,,,,,13:45,计划发车,A,终点ETA确认/一致估算,是,3,3,134.7,5/30
,沪A57051D,1,康恩路康浦路,13:55,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:11,136分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:31,16:10,SHMAAS,,,,,13:55,计划发车,A,终点ETA确认/一致估算,是,3,3,143.0,17/30
,沪A66883D,0,东高路张杨北路,14:10,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:32,142分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,16:31,SHMAAS,,,,,14:10,计划发车,A,终点ETA确认/一致估算,是,3,3,142.3,16/30
,沪A90275D,1,康恩路康浦路,14:20,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:35,135分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,17:31,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,3,3,141.7,14/30
,沪A70597D,0,东高路张杨北路,14:35,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:02,147分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,17:01,SHMAAS,,,,,14:35,计划发车,A,终点ETA确认/一致估算,是,4,4,141.2,12/30
,沪A71572D,1,康恩路康浦路,14:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:03,138分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:01,17:31,SHMAAS,,,,,14:45,计划发车,A,终点ETA确认/一致估算,是,4,3,140.0,8/30
,沪A73927D,0,东高路张杨北路,15:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:32,152分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:20,17:31,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,4,4,146.5,21/30
,沪A95621D,1,康恩路康浦路,15:10,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:27,137分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,17:31,SHMAAS,,,,,15:10,计划发车,A,终点ETA确认/一致估算,是,4,3,141.0,10/30
,沪A67057D,0,东高路张杨北路,15:25,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:43,138分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:10,17:31,SHMAAS,,,,,15:25,计划发车,A,终点ETA确认/一致估算,是,4,3,141.0,10/30
,沪A11062A,0,东高路张杨北路,15:35,康恩路康浦路,疑似区间车,原方向在全程41%处后消失；随后反向物理轨迹由seq28推进至seq50，推进22站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,08:50,17:31,SHMAAS,物理seq27（站名待映射）,16:22,16:31,折返点按重建物理位置seq27映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±9分钟；反向位置物理seq28（站名待映射） ETA 0分钟参与校验,15:35,计划发车,D,待确认,否,2,0,,—/30
,沪A36993D,1,康恩路康浦路,15:35,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:54,139分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,17:31,SHMAAS,,,,,15:35,计划发车,A,终点ETA确认/一致估算,是,3,3,142.0,15/30
,沪A62981D,0,东高路张杨北路,15:45,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:13,149分钟,,,17:31采样：该车到重点站周东路川周公路 ETA 22分钟；叠加该车自身同类时段从该站到终点历史中位数21分钟，约±9分钟,9,06:01,17:31,SHMAAS,,,,,15:45,计划发车,B,同车重点站剩余时间,是,2,2,152.0,24/30
,沪A62217D,0,东高路张杨北路,16:01,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:25,144分钟,,,17:31采样：该车到重点站沪南路北中路 ETA 0分钟；叠加该车自身同类时段从该站到终点历史中位数54分钟，约±13分钟,13,06:01,17:31,SHMAAS,,,,,16:01,计划发车,C,同车重点站剩余时间,是,2,2,144.0,20/30
,沪A72873D,1,康恩路康浦路,16:01,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:23,143分钟,,,16:40采样：该车到重点站沪南路华夏西路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数98分钟，约±9分钟,9,06:50,16:40,SHMAAS,,,,,16:01,计划发车,B,同车重点站剩余时间,是,3,3,148.7,22/30
,沪A15330A,1,康恩路康浦路,16:08,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,09:31,16:31,SHMAAS,,,,,16:08,计划发车,D,证据不足,否,1,0,,—/30
,沪A65668D,1,康恩路康浦路,16:15,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:47,152分钟,,,17:31采样：该车到重点站锦绣路花木路 ETA 3分钟；叠加该车自身同类时段从该站到终点历史中位数73分钟，约±13分钟,13,07:20,17:31,SHMAAS,,,,,16:15,计划发车,C,同车重点站剩余时间,是,3,3,153.0,25/30
,沪A68895D,0,东高路张杨北路,16:20,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:42,142分钟,,,17:31采样：该车到重点站浦建路锦绣路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数67分钟，约±12分钟,12,06:01,17:31,SHMAAS,,,,,16:20,计划发车,C,同车重点站剩余时间,是,3,3,135.7,6/30
,沪A68375D,1,康恩路康浦路,16:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,18:54,145分钟,,,17:31采样：该车到重点站沪南路高科西路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数81分钟，约±5分钟,5,06:50,17:31,SHMAAS,,,,,16:30,计划发车,B,同车重点站剩余时间,是,3,3,140.0,8/30
,沪A09172D,0,东高路张杨北路,16:40,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:10,150分钟,,,17:31采样：该车到重点站白桦路明月路 ETA 0分钟；叠加该车自身同类时段从该站到终点历史中位数99分钟，约±5分钟,5,06:20,17:31,SHMAAS,,,,,16:40,计划发车,B,同车重点站剩余时间,是,3,3,151.0,23/30
,沪A68261D,1,康恩路康浦路,16:45,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:08,144分钟,,,17:31采样：该车到重点站沪南路华夏西路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数93分钟，约±12分钟,12,07:10,17:31,SHMAAS,,,,,16:45,计划发车,C,同车重点站剩余时间,是,3,3,133.7,4/30
,沪A02316D,1,康恩路康浦路,17:00,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:08,128分钟,,,17:31采样：该车到重点站沪南路华夏西路 ETA 12分钟；叠加该车自身同类时段从该站到终点历史中位数85分钟，约±13分钟,13,06:01,17:31,SHMAAS,,,,,17:00,计划发车,C,同车重点站剩余时间,是,4,4,129.0,1/30
,沪A90275D,0,东高路张杨北路,17:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:26,146分钟,,,17:31采样：该车到重点站金杨路金业路 ETA 3分钟；叠加该车自身同类时段从该站到终点历史中位数112分钟，约±5分钟,5,06:01,17:31,SHMAAS,,,,,17:00,计划发车,B,同车重点站剩余时间,是,3,3,141.7,14/30
