临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A15790A,0,东高路张杨北路,07:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:23,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,13:20,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,3,1,125.0,2/29
,沪A95621D,1,康恩路康浦路,07:18,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:36,138分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,12:10,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,2,2,136.0,22/29
,沪A05218D,0,东高路张杨北路,07:30,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:01,12:31,SHMAAS,,,,,07:30,计划发车,D,待确认,否,2,1,129.0,9/29
,沪A73927D,1,康恩路康浦路,07:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:46,136分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:01,13:20,SHMAAS,,,,,07:30,计划发车,A,终点ETA确认/一致估算,是,3,2,135.0,20/29
,沪A36993D,1,康恩路康浦路,07:42,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:11,12:50,SHMAAS,,,,,07:42,计划发车,D,待确认,否,2,1,134.0,18/29
,沪A67672D,0,东高路张杨北路,07:42,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:50,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,13:11,SHMAAS,,,,,07:42,计划发车,A,终点ETA确认/一致估算,是,3,2,129.0,9/29
,沪A51682D,0,东高路张杨北路,07:54,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:03,129分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,13:01,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,2,2,127.0,5/29
,沪A72873D,1,康恩路康浦路,07:54,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:16,142分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,13:20,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,3,2,139.0,25/29
,沪A09172D,1,康恩路康浦路,08:06,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:23,137分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,10:20,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,1,1,137.0,23/29
,沪A37823D,0,东高路张杨北路,08:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:20,134分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,13:20,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,3,2,133.0,16/29
,沪A62880D,0,东高路张杨北路,08:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:35,137分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,10:31,SHMAAS,,,,,08:18,计划发车,A,终点ETA确认/一致估算,是,1,1,137.0,23/29
,沪A67057D,1,康恩路康浦路,08:18,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:01,13:20,SHMAAS,,,,,08:18,计划发车,D,待确认,否,2,1,129.0,9/29
,沪A67712D,1,康恩路康浦路,08:28,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:36,128分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,10:31,SHMAAS,,,,,08:28,计划发车,A,终点ETA确认/一致估算,是,1,1,128.0,6/29
,沪A02891D,0,东高路张杨北路,08:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:44,134分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,13:20,SHMAAS,,,,,08:30,计划发车,A,终点ETA确认/一致估算,是,3,1,134.0,18/29
,沪A15330A,1,康恩路康浦路,08:38,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:48,130分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,13:20,SHMAAS,,,,,08:38,计划发车,A,终点ETA确认/一致估算,是,4,1,130.0,13/29
,沪A65668D,0,东高路张杨北路,08:45,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,10:51,SHMAAS,,,,,08:45,计划发车,D,待确认,否,2,1,123.0,1/29
,沪A62981D,1,康恩路康浦路,08:48,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:14,146分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:11,13:20,SHMAAS,,,,,08:48,计划发车,A,终点ETA确认/一致估算,是,2,1,146.0,26/29
,沪A57051D,0,东高路张杨北路,09:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:05,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,13:20,SHMAAS,,,,,09:00,计划发车,A,终点ETA确认/一致估算,是,3,2,126.5,4/29
,沪A68375D,1,康恩路康浦路,09:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:24,144分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,11:21,SHMAAS,,,,,09:00,计划发车,A,终点ETA确认/一致估算,是,2,2,133.0,16/29
,沪A62217D,1,康恩路康浦路,09:15,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,13:20,SHMAAS,,,,,09:15,计划发车,D,待确认,否,3,1,125.0,2/29
,沪A66883D,0,东高路张杨北路,09:15,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:27,132分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,11:21,SHMAAS,,,,,09:15,计划发车,A,终点ETA确认/一致估算,是,2,2,130.5,15/29
,沪A68261D,1,康恩路康浦路,09:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:43,133分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:11,11:41,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,2,2,128.5,7/29
,沪A71572D,0,东高路张杨北路,09:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:40,130分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:11,13:20,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,3,2,129.5,12/29
,沪A79307D,1,康恩路康浦路,09:38,东高路张杨北路,疑似区间车,原方向在全程38%处后消失；随后反向物理轨迹由seq38推进至seq60，推进22站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,09:11,13:11,SHMAAS,沪南路高科西路,10:31,10:36,折返点按重建物理位置seq25映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±5分钟；反向位置物理seq38（站名待映射） ETA 8分钟参与校验,09:38,计划发车,D,待确认,否,2,0,,—/29
,沪A11062A,1,康恩路康浦路,09:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:52,127分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:21,13:20,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,3,2,128.5,7/29
,沪A70597D,0,东高路张杨北路,09:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:59,134分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:40,11:50,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,2,2,135.0,20/29
,沪A02316D,1,康恩路康浦路,10:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:13,133分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:40,12:01,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,2,2,130.0,13/29
,沪A95621D,0,东高路张杨北路,10:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:14,134分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,12:10,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,2,2,136.0,22/29
,沪A15790A,1,康恩路康浦路,10:15,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:51,13:20,SHMAAS,,,,,10:15,计划发车,D,待确认,否,3,1,125.0,2/29
,沪A73927D,0,东高路张杨北路,10:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:34,134分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:01,13:20,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,3,2,135.0,20/29
,沪A05218D,1,康恩路康浦路,10:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:39,129分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,12:31,SHMAAS,,,,,10:30,计划发车,A,终点ETA确认/一致估算,是,2,1,129.0,9/29
,沪A36993D,0,东高路张杨北路,10:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:54,134分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:11,12:50,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,2,1,134.0,18/29
,沪A67672D,1,康恩路康浦路,10:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:55,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,13:11,SHMAAS,,,,,10:45,计划发车,A,终点ETA确认/一致估算,是,3,2,129.0,9/29
,沪A72873D,0,东高路张杨北路,10:58,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:14,136分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,13:20,SHMAAS,,,,,10:58,计划发车,A,终点ETA确认/一致估算,是,3,2,139.0,25/29
,沪A51682D,1,康恩路康浦路,11:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:05,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,13:01,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,2,2,127.0,5/29
,沪A37823D,1,康恩路康浦路,11:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:27,132分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,13:20,SHMAAS,,,,,11:15,计划发车,A,终点ETA确认/一致估算,是,3,2,133.0,16/29
,沪A67057D,0,东高路张杨北路,11:16,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:25,129分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:01,13:20,SHMAAS,,,,,11:16,计划发车,A,终点ETA确认/一致估算,是,2,1,129.0,9/29
,沪A02891D,1,康恩路康浦路,11:25,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,13:20,SHMAAS,,,,,11:25,计划发车,D,待确认,否,3,1,134.0,18/29
,沪A15330A,0,东高路张杨北路,11:34,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,13:20,SHMAAS,,,,,11:34,计划发车,D,待确认,否,4,1,130.0,13/29
,沪A57051D,1,康恩路康浦路,11:50,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,13:20,SHMAAS,,,,,11:50,计划发车,D,待确认,否,3,2,126.5,4/29
,沪A62981D,0,东高路张杨北路,11:50,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:11,13:20,SHMAAS,,,,,11:50,计划发车,D,待确认,否,2,1,146.0,26/29
,沪A62217D,0,东高路张杨北路,12:05,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,13:20,SHMAAS,,,,,12:05,计划发车,D,待确认,否,3,1,125.0,2/29
,沪A71572D,1,康恩路康浦路,12:15,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:11,13:20,SHMAAS,,,,,12:15,计划发车,D,待确认,否,3,2,129.5,12/29
,沪A79307D,1,康恩路康浦路,12:28,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,09:11,13:11,SHMAAS,,,,,12:28,计划发车,D,待确认,否,2,0,,—/29
,沪A11062A,0,东高路张杨北路,12:30,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:21,13:20,SHMAAS,,,,,12:30,计划发车,D,待确认,否,3,2,128.5,7/29
,沪A37267D,1,康恩路康浦路,12:40,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:20,13:20,SHMAAS,,,,,12:40,计划发车,D,待确认,否,1,0,,—/29
,沪A15790A,0,东高路张杨北路,12:55,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:51,13:20,SHMAAS,,,,,12:55,计划发车,D,待确认,否,3,1,125.0,2/29
,沪A55102D,1,康恩路康浦路,13:05,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:31,13:20,SHMAAS,,,,,13:05,计划发车,D,待确认,否,1,0,,—/29
,沪A67672D,0,东高路张杨北路,13:20,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:31,13:11,SHMAAS,,,,,13:20,计划发车,D,待确认,否,3,2,129.0,9/29
,沪A73927D,1,康恩路康浦路,13:25,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:01,13:20,SHMAAS,,,,,13:25,计划发车,D,待确认,否,3,2,135.0,20/29
,沪A37823D,0,东高路张杨北路,13:45,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:51,13:20,SHMAAS,,,,,13:45,计划发车,D,待确认,否,3,2,133.0,16/29
,沪A72873D,1,康恩路康浦路,13:45,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:20,13:20,SHMAAS,,,,,13:45,计划发车,D,待确认,否,3,2,139.0,25/29
,沪A15330A,1,康恩路康浦路,14:05,东高路张杨北路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,13:20,SHMAAS,,,,,14:05,计划发车,D,待确认,否,4,1,130.0,13/29
,沪A02891D,0,东高路张杨北路,14:10,康恩路康浦路,待确认,既无可靠终点到达证据，也未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,13:20,SHMAAS,,,,,14:10,计划发车,D,待确认,否,3,1,134.0,18/29
