临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A09172D,1,康恩路康浦路,17:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:29,149分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,19:20,SHMAAS,,,,,17:00,计划发车,A,终点ETA确认/一致估算,是,4,3,151.3,28/31
,沪A51682D,0,东高路张杨北路,17:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,19:22,143分钟,,,SHMAAS末次终点ETA推算：19:10采样，终点ETA 12分钟,,06:40,21:51,SHMAAS,,,,,17:00,计划发车,B,末次终点ETA兜底,是,4,4,141.0,12/31
,沪A66883D,0,东高路张杨北路,17:15,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:46,151分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,19:41,SHMAAS,,,,,17:15,计划发车,A,终点ETA确认/一致估算,是,3,3,144.3,21/31
,沪A67672D,1,康恩路康浦路,17:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:46,151分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,19:41,SHMAAS,,,,,17:15,计划发车,A,终点ETA确认/一致估算,是,4,4,141.8,15/31
,沪A37267D,0,东高路张杨北路,17:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:56,146分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,21:51,SHMAAS,,,,,17:30,计划发车,A,终点ETA确认/一致估算,是,4,3,142.0,16/31
,沪A37823D,1,康恩路康浦路,17:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:56,146分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,19:41,SHMAAS,,,,,17:30,计划发车,A,终点ETA确认/一致估算,是,4,4,142.5,18/31
,沪A55102D,1,康恩路康浦路,17:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:11,146分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:40,20:10,SHMAAS,,,,,17:45,计划发车,A,终点ETA确认/一致估算,是,4,4,134.5,4/31
,沪A70597D,0,东高路张杨北路,17:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:12,147分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,20:10,SHMAAS,,,,,17:45,计划发车,A,终点ETA确认/一致估算,是,4,4,144.8,22/31
,沪A67057D,1,康恩路康浦路,18:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:22,142分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,20:10,SHMAAS,,,,,18:00,计划发车,A,终点ETA确认/一致估算,是,4,4,137.8,7/31
,沪A90275D,0,东高路张杨北路,18:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:32,152分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,20:31,SHMAAS,,,,,18:00,计划发车,A,终点ETA确认/一致估算,是,4,4,149.8,26/31
,沪A67712D,1,康恩路康浦路,18:10,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:51,19:31,SHMAAS,,,,,18:10,计划发车,D,证据不足,否,4,2,130.5,2/31
,沪A15790A,0,东高路张杨北路,18:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:25,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,21:51,SHMAAS,,,,,18:20,计划发车,A,终点ETA确认/一致估算,是,4,4,127.0,1/31
,沪A68375D,1,康恩路康浦路,18:25,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:42,137分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,20:41,SHMAAS,,,,,18:25,计划发车,A,终点ETA确认/一致估算,是,3,3,151.0,27/31
,沪A52272D,0,东高路张杨北路,18:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:58,138分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,17:51,20:51,SHMAAS,,,,,18:40,计划发车,A,终点ETA确认/一致估算,是,1,1,138.0,8/31
,沪A68261D,1,康恩路康浦路,18:50,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:08,138分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,21:01,SHMAAS,,,,,18:50,计划发车,A,终点ETA确认/一致估算,是,3,3,143.7,20/31
,沪A72873D,0,东高路张杨北路,19:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,21:10,131分钟,,,19:20采样：该车到重点站博兴路兰城路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数105分钟，约±5分钟,5,06:40,19:20,SHMAAS,,,,,19:00,计划发车,B,同车重点站剩余时间,是,4,4,141.0,12/31
,沪A62217D,0,东高路张杨北路,19:10,康恩路康浦路,疑似区间车,原方向在全程44%处后消失；随后反向物理轨迹由seq28推进至seq62，推进34站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:21,21:31,SHMAAS,丁香路锦绣路,20:10,,区间折返已由主分类器确认；折返点按重建物理位置seq29映射；现有采样不足以把折返发车时间控制在±10分钟,19:10,计划发车,D,待确认,否,4,3,143.0,19/31
,沪A02316D,1,康恩路康浦路,19:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:24,129分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,21:20,SHMAAS,,,,,19:15,计划发车,A,终点ETA确认/一致估算,是,4,4,141.5,14/31
,沪A57051D,0,东高路张杨北路,19:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:32,132分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,07:11,21:20,SHMAAS,,,,,19:20,计划发车,A,终点ETA确认/一致估算,是,5,5,145.6,24/31
,沪A62981D,1,康恩路康浦路,19:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:19,20:51,SHMAAS,,,,,19:30,计划发车,D,证据不足,否,4,2,145.5,23/31
,沪A68895D,0,东高路张杨北路,19:30,康恩路康浦路,疑似区间车,原方向在全程46%处后消失；随后反向物理轨迹由seq28推进至seq60，推进32站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:11,21:31,SHMAAS,物理seq30（站名待映射）,20:23,20:27,折返点按重建物理位置seq30映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±4分钟；反向位置物理seq28（站名待映射） ETA 1分钟参与校验,19:30,计划发车,D,待确认,否,4,3,139.7,10/31
,沪A05218D,1,康恩路康浦路,19:40,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:21,21:31,SHMAAS,,,,,19:40,计划发车,D,证据不足,否,4,3,142.3,17/31
,沪A65668D,0,东高路张杨北路,19:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:41,121分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:20,21:40,SHMAAS,,,,,19:40,计划发车,A,终点ETA确认/一致估算,是,4,4,140.8,11/31
,沪A73927D,0,东高路张杨北路,20:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:59,119分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:31,21:51,SHMAAS,,,,,20:00,计划发车,A,终点ETA确认/一致估算,是,4,4,135.8,6/31
,沪A51682D,1,康恩路康浦路,20:05,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:11,126分钟,,,SHMAAS末次终点ETA推算：21:51采样，终点ETA 20分钟,,06:40,21:51,SHMAAS,,,,,20:05,计划发车,B,末次终点ETA兜底,是,4,4,141.0,12/31
,沪A37267D,1,康恩路康浦路,20:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:45,135分钟,,,SHMAAS末次终点ETA推算：21:51采样，终点ETA 54分钟,,07:01,21:51,SHMAAS,,,,,20:30,计划发车,D,末次终点ETA兜底（误差可能>15分钟）,否,4,3,142.0,16/31
,沪A15790A,1,康恩路康浦路,20:55,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:52,117分钟,,,21:51采样：该车到重点站锦绣路罗山路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数56分钟，约±5分钟,5,07:20,21:51,SHMAAS,,,,,20:55,计划发车,B,同车重点站剩余时间,是,4,4,127.0,1/31
